ts rpx rpy rpz rprx rpry rprz r3x r3y r3z r2x r2y rp rv lpx lpy lpz lprx lpry lprz l3x l3y l3z l2x l2y lp lv
0.3636840091860832,0.5198205754677865,3.5347488995261838,0.3751738378462248,0.45578574114140313,0.5177065206594174,0.3664738945227729,0.49393258076269597,3.7135580620937305,0.5997991753291242,0.45522897920336725,0.49704879304022914
0.20593121076693185,0.45443473942613033,3.540266884390132,0.3797552757380829,0.47764210379640404,0.4952412188994117,0.18697175925235496,0.47767081866536915,3.812128228969116,0.607152643995773,0.4780519096146559,0.5150626045660571
0.35162385670681995,0.6696489843256254,3.344063103051986,0.3676196178079227,0.45366052750578656,0.5443729191761919,0.3590350347935861,0.7386176886781312,3.3585444300155025,0.5924541927436506,0.4530016051054102,0.48093245810224267
0.4188434856501507,0.6729166485032726,2.998430423461858,0.38920078713297546,0.4585839899902984,0.5203137284014895,0.40829442950352296,0.6727818571605285,3.123862702511774,0.6168137707215572,0.47107685581403774,0.4884657792339824
0.4426393800756862,0.471031740197178,3.495950717647343,0.3759920827415091,0.46156829137980276,0.5261010382250452,0.4271311306241506,0.5173364871079366,3.6358787880522887,0.6039993742398133,0.46461507464971746,0.49926942151364245
0.6017528449987144,0.48967028880902574,2.479351002517318,0.37356692379472883,0.44762390810480046,0.48811361255982993,0.6112924874731306,0.5048230859418564,2.532118394529268,0.6017222227829497,0.4537142887384392,0.4758112178052436
0.5724863808190018,0.2995272347549567,2.7371783287383855,0.37139140966321016,0.44682118454972525,0.4851928538812717,0.583488694979074,0.289490386085361,2.7879870338688626,0.5999960910802281,0.4521341936360442,0.4734576055702277
0.4773453725111122,0.45136524133141337,2.3627687957374346,0.37427647821334226,0.4494824176441243,0.4831182253141286,0.4915298135290709,0.4508868274489396,2.365474335473309,0.6025967571138299,0.45646734891189855,0.4722882596397555
0.5310197514559531,0.3257450663758203,2.738437953916522,0.3812260092049812,0.4545351527741691,0.4944816752017244,0.5405286102616289,0.3488137327304446,2.779456290460321,0.6088822021245612,0.4626738662132196,0.48399493640515584
0.25704880290801146,0.48417082976701475,2.8379702915869074,0.38288199421475966,0.4545612798830583,0.48695507824706175,0.26598627293562227,0.49242660854180115,2.8854018450672556,0.6117408076488509,0.4627292284711208,0.4776733242254124
